title,date,views,likes,comments,team_score,opponent_score
Havertz to Man Utd? Werner To Chelsea! Man Utd Transfer News,2020-06-04,125597,4278,515.0,,
Pogba Not For SALE! Man Utd Transfer News,2020-06-03,92374,3310,261.0,,
Who is Jude Bellingham? Manchester United's Wonderkid Transfer Target,2020-06-03,54261,2635,128.0,,
Grealish Transfer On! Man Utd News Now,2020-06-02,105108,3585,282.0,,
Solskjaers Swap Shop! Flex and Rants MUFC Talk,2020-06-02,71186,2986,226.0,,
Man Utd In For Osimhen! Man Utd Transfer News,2020-06-02,73933,3065,296.0,,
Pogba Wants To Stay! Man Utd Transfer News,2020-06-01,125759,4860,341.0,,
"Man Utd ""Lead"" Havertz Transfer Race! Man Utd Transfer News",2020-06-01,89647,2783,385.0,,
Man Utd in Koulibaly Transfer Race! Man Utd Transfer News,2020-05-31,75839,2973,181.0,,
"Man Utd ""Open"" To Pogba Transfer? Man Utd Transfer News",2020-05-30,71765,3100,211.0,,
Sancho Wants to Leave! Man Utd Transfer News,2020-05-30,87201,3115,254.0,,
Solskjaer's Transfer Battle! Man Utd News Now,2020-05-29,69188,2564,208.0,,
Solskjaer's TOP 4 Transfer Targets! Man Utd Transfer News,2020-05-29,81323,2795,394.0,,
Sancho for Sanchez? Werner Latest! Man Utd Transfer News,2020-05-28,91854,2690,400.0,,
Solskjaer's 150 MILLION Transfer Bonus! Man Utd News Now,2020-05-27,98165,2974,216.0,,
Jadon Sancho to Manchester United: The Full Transfer Story,2020-05-27,88057,3903,286.0,,
Solskjaer's Transfer Dream Comes True! Man Utd Transfer News,2020-05-27,148202,3445,315.0,,
Pogba Can Go Says United Legend! Man Utd Transfer News,2020-05-26,82389,3325,275.0,,
Angel Gomes Signs Lingard Leaves? Man Utd Transfer News,2020-05-25,116587,4239,305.0,,
Ighalo Transfer Blow! Pogba Swap? Man Utd Transfer News,2020-05-25,76801,2547,255.0,,
Sancho Transfer Depends on Man City! Man Utd Transfer News,2020-05-24,68296,2165,196.0,,
"Saul Niguez Transfer ""Practically Done""? Man Utd Transfer News",2020-05-23,85017,2845,181.0,,
Solskjaer Set Transfer Limit! Man Utd Transfer News,2020-05-23,74051,2215,182.0,,
Pogba Transfer Talks Begin? Man Utd Transfer News,2020-05-22,75255,2297,215.0,,
Bayern In For Jadon Sancho! Man Utd Transfer News,2020-05-22,52366,1947,230.0,,
Man Utd Confirm Funds For Sancho Transfer! Man Utd News Now,2020-05-21,110862,5840,271.0,,
Man Utd Line Up 2020/21 with Transfers! Feat Jadon Sancho,2020-05-21,238413,8066,648.0,2.0,0.0
Grealish Transfer Inevitable! Man Utd Transfer News,2020-05-21,84642,2617,357.0,,
"Man Utd Sancho's ""Preferred Option""! Man Utd Transfer News",2020-05-19,90507,2840,141.0,,
Solskjaer's Transfer Plea! Man Transfer News,2020-05-19,62102,2083,353.0,,
Werner Man Utd Transfer Possible!  Man Utd News Now,2020-05-18,83621,3446,231.0,,
"Rivals ""Fear"" Man Utd Transfer Plans! Man Utd Transfer News",2020-05-17,97544,2844,278.0,,
Sancho & Werner Transfer Twist! Man Utd Transfer News,2020-05-16,102351,2690,174.0,,
"Jimenez Man Utd's ""Priority""! Man Utd Transfer News",2020-05-15,71264,2293,224.0,,
🤙🏻Mark Goldbridge calls Man Utd Players - Part 1!🤙🏻 (Man United in Lockdown),2020-05-15,490854,18689,585.0,,
"Sancho, Koulibaly & Grealish Update! Man Utd Transfer News",2020-05-15,96894,2904,325.0,,
"Sancho ""Alternative"" Lined up! Man Utd Transfer News",2020-05-14,77247,2118,159.0,,
Solskjaer vs Mourinho Again! Man Utd Transfer News,2020-05-14,98291,2680,229.0,,
Pogba Transfer Dream Over! Man Utd Transfer News,2020-05-13,108554,2970,285.0,,
The Goldbridge BUNDESLIGA Guide For Man Utd Fans!,2020-05-13,39250,2366,170.0,,
"Sancho, Grealish, Bellingham Incoming! Man Utd Transfer News",2020-05-12,93121,2889,223.0,,
Rabiot For Pogba Transfer Swap Man Utd Transfer News,2020-05-11,65529,2033,295.0,,
Pogba & Solskjaer Transfer Battle! Man Utd Transfer News,2020-05-10,77266,2191,259.0,,
Man Utd 100 Million Striker Bid? Man Utd Transfer News,2020-05-09,84810,2423,238.0,,
Solskjaer's Transfer Warning! Man Utd News Now,2020-05-08,64299,2083,123.0,,
Pogba To Madrid Transfer Off! Man Utd Transfer News,2020-05-08,62722,2054,146.0,,
Sancho Dortmund Transfer Blow! Man Utd News Now,2020-05-07,66427,2394,185.0,,
Pogba Talks Future Plans! Man Utd Transfer News,2020-05-07,100673,2740,371.0,,
"Igahlo ""Shock"" Decision! Werner Transfer Swoop! Man Utd News Now",2020-05-07,102194,2697,223.0,,
Sancho Favours Chelsea Transfer Man Utd Transfer News,2020-05-06,66582,2040,267.0,,
"Bruno Fernandes ""Saved Solskjaer's Job!"" Man Utd News Now",2020-05-06,72226,2178,157.0,,
"Man Utd Set Sancho ""Transfer Limit!"" | Man Utd Transfer News",2020-05-04,81806,2315,211.0,,
Man Utd Scrap Transfer Plan! Man Utd Transfer News,2020-05-04,79724,2272,286.0,,
VIRTUAL PUB QUIZ LIVE! Team Goldbridge vs Team DT #WithTUS #StayHome #StaySafe,2020-04-25,75441,2340,105.0,,
Solskjaer's Pogba Transfer Warning! Man Utd News Now,2020-04-24,73285,2010,180.0,,
Zidane Wants Pogba! Man Utd Transfer News,2020-04-24,61606,1951,277.0,,
Solskjaer's Dream Strikeforce! Man Utd News Now,2020-04-23,91761,2600,221.0,,
Man Utd Jadon Sancho Fear! Man Utd News Now,2020-04-22,93270,2599,176.0,,
"Man Utd Given ""Unthinkable"" Transfer Fee! Man Utd Transfer News",2020-04-22,93856,2721,209.0,,
Pochettino Man Utd Dream Officially Over! Man Utd News Now,2020-04-21,102042,2821,338.0,,
Man Utd's Transfer Race Over Man Utd Transfer News,2020-04-21,84062,2564,245.0,,
"Sancho ""Transfer Twist""! Grealish to Newcastle? Man Utd News Now",2020-04-20,98120,3118,183.0,,
LIVE PUB QUIZ! AFTV vs The UNITED STAND! 24Hr Charity fundraiser | 9pm-Midnight,2020-04-18,133137,3587,66.0,,
"Saul Niguez ""Wanted"" by Man Utd! Man Utd Transfer News",2020-04-18,72161,2757,360.0,,
POGBA To Sign New Contract? Man Utd News Now,2020-04-17,96021,3090,325.0,,
Solskjaer's 200 Million Transfer Plan! Man Utd News Now,2020-04-16,88893,2839,227.0,,
Solskjaer Gets Transfer Wish! Man Utd Transfer News,2020-04-15,108022,3099,225.0,,
"Man Utd ""Go All In"" for Jadon Sancho Transfer! Man Utd Transfer News",2020-04-13,99353,2887,229.0,,
"Man Utd ""Offered"" Harry Kane Transfer! Man Utd Transfer News",2020-04-12,108480,2627,499.0,,
"LIVE PUB QUIZ Ep. II | Goldbridge, Flex & Rants vs YOU! Interactive Game & Man Utd News",2020-04-11,62946,2163,76.0,,
"Sancho ""Favours Man Utd Transfer"" | Man Utd Transfer News",2020-04-10,97665,3277,265.0,,
Jadon Sancho La Liga Transfer Threat? Man Utd News Now,2020-04-09,67463,2186,144.0,,
Pogba Transfer Value Plummet! Man Utd Transfer News,2020-04-09,69529,2084,338.0,,
Solskjaer's Transfer Plan Slammed! Man Utd News Now,2020-04-08,80448,2491,143.0,,
Solskjaer's Transfer Promise! Man Utd Transfer News,2020-04-08,91713,3402,301.0,,
Man Utd Expect Grealish Transfer! Man Utd Transfer News,2020-04-06,74369,2395,281.0,,
Sell Pogba Sign Grealish! Man Utd Transfer News,2020-04-05,73907,2575,378.0,,
Solskjaer's Sancho Alternatives! Man Utd Transfer News,2020-04-04,71117,2472,397.0,,
Bellingham and Gomes Transfer Deals Close? Man Utd News Now,2020-04-03,83368,2636,122.0,,
Man Utd Go All In on Sancho Transfer! Man Utd News,2020-04-03,86328,2930,462.0,,
SOLSKJAER! MAN UTD vs BAYERN 99 With Mark Goldbridge! Man Utd News,2020-04-02,63950,1488,52.0,,
5 Reasons Jadon SANCHO Is Man Utd's Perfect Transfer,2020-04-02,57302,2585,241.0,,
Erling Haaland Transfer Back On? Man Utd News Now,2020-04-01,91545,2641,220.0,,
Pogba for De Ligt Transfer Offer? Man Utd News Now,2020-03-31,98553,2894,427.0,,
Sancho Transfer Update! Shock Man Utd Return! Man Utd Transfer News,2020-03-31,113024,3486,548.0,,
Solskjaer's Harry Kane Transfer Dream! Man Utd News,2020-03-30,88283,2532,223.0,,
Sancho Transfer Unofficially Confirmed! Man Utd Transfer News,2020-03-30,127319,3921,506.0,,
"Goldbridge Reacts To Goldbridge Rants! PINK BOOTS, PINEAPPLE MAN! Man Utd News",2020-03-28,188348,6962,227.0,,
Solskjaer's Man Utd Review! Man Utd News Now,2020-03-27,57568,1999,239.0,,
Pogba Transfer Plan! Gomes New Contract! Man Utd Transfer News,2020-03-27,85011,2651,320.0,,
Manchester United vs Arsenal Watchalong With Mark Goldbridge,2020-03-26,60819,1284,39.0,,
Man Utd Consider Sancho Alternatives! Man Utd Transfer News,2020-03-26,93893,3086,673.0,,
Sancho Transfer Moves Closer! Man Utd News Now,2020-03-24,104981,2990,300.0,,
Man Utd Get Harry Kane Transfer Approach! Man Utd Transfer News,2020-03-24,106187,3025,373.0,,
SANCHO & BELLINGHAM Transfer Update! Man Utd Transfer News,2020-03-22,100805,3089,360.0,,
Man Utd Aubameyang Swoop! Pogba to Madrid! Man Utd News,2020-03-20,133532,3436,456.0,,
"NO POGBA! Solskjaer's Best XI | Goldbridge, Flex & Rants NEW STUDIO!",2020-03-18,161451,6608,581.0,,
Man Utd Snubbed by Bellingham Man Utd Transfer News,2020-03-18,111479,2861,381.0,,
Manchester United vs Tottenham 08/09 CLASSIC | with Mark Goldbridge LIVE,2020-03-17,96666,2461,56.0,0.0,8.0
Man Utd Cancel Pogba Return! Man Utd News Now,2020-03-17,189075,3648,342.0,,
Solskjaer's Man Utd Transfers Ranked! Man Utd News,2020-03-16,103230,3063,192.0,,
Solskjaer's Big Man Utd Dilemma! Man Utd News Now,2020-03-15,157095,3986,371.0,,
Man Utd Scrap Poch Plans! Man Utd News Now,2020-03-14,155038,3680,680.0,,
Bruno Number One Man Utd Chart Show With Mark Goldbridge,2020-03-14,97131,4154,415.0,,
LASK vs Manchester United Vlog! Ighalo Shines Again!,2020-03-13,47934,2116,148.0,,
FLEX! UNITED WERE EMPHATIC! LASK 0-5 Manchester United Flex's Final Word,2020-03-12,75463,2557,216.0,5.0,0.0
LASK LINZ vs MANCHESTER UNITED | With Mark Goldbridge LIVE,2020-03-12,367598,4342,31.0,,
GOLDBRIDGE! IGHALO TIME! Lask Linz 0-5 Manchester United Match Reaction,2020-03-12,251301,6468,384.0,5.0,0.0
Game Off? Lask vs Manchester United Road Trip,2020-03-12,78023,1880,154.0,,
SANCHO Transfer Moves Closer! Man Utd Transfer News,2020-03-12,154810,4393,462.0,,
Lask Linz vs Manchester United! SOLSKJAER'S POGBA UPDATE,2020-03-11,138580,3461,164.0,,
Solskjaer Critics Proved Wrong? Chong Signs! Man Utd News,2020-03-09,151755,4691,563.0,,
Will Solskjaer Get Champions League Football? Man Utd News On The Street,2020-03-09,40183,1490,103.0,,
SOLSKJÆR SCORES TEN! Manchester United 2-0 Manchester City Player Ratings,2020-03-08,120018,2504,371.0,2.0,0.0
FLEX! UNITED TURNING CORNER! Manchester United 2-0 Manchester City Flex's Final Word,2020-03-08,37039,1158,104.0,2.0,0.0
FAN ROUND UP! OLE MAKING PROGRESS! Manchester United 2-0 Manchester City,2020-03-08,24501,659,90.0,2.0,0.0
RICKY! MATIC PROVING EVERYONE WRONG! Manchester United 2-0 Manchester City Fan Cam,2020-03-08,116117,3396,411.0,2.0,0.0
GOLDBRIDGE! Manchester United 2-0 Manchester City Match Reaction,2020-03-08,301655,9137,658.0,2.0,0.0
MARTIAL HATERS SIT DOWN! Manchester United 2-0 Manchester City FanCam,2020-03-08,84722,2332,223.0,2.0,0.0
MANCHESTER UNITED vs MANCHESTER CITY | With Mark Goldbridge LIVE,2020-03-08,589404,6457,133.0,,
Bruno & Fred in Danger! Man Utd Chart Show With Mark Goldbridge,2020-03-07,101252,4593,442.0,,
Pogba Wants Out! Poch Wants In! Man Utd News Now,2020-03-06,154053,3837,484.0,,
SOLSKJAER GETS JOB DONE! Derby 0-3 Manchester United Flex's Final Word,2020-03-06,10508,405,13.0,3.0,0.0
MCTOMINAY GETTING STRONGER! Derby County 0-3 Manchester United Fan Cam 3,2020-03-06,24448,592,40.0,3.0,0.0
IGHALO GOAL KING! Derby County 0-3 Manchester United FanCam,2020-03-05,30816,667,53.0,3.0,0.0
DERBY COUNTY vs MANCHESTER UNITED | With Mark Goldbridge LIVE,2020-03-05,237626,3289,28.0,,
GOLDBRIDGE! IGHALO TIME! Derby County 0-3 Manchester United,2020-03-05,171903,5334,433.0,3.0,0.0
DERBY COUNTY vs MANCHESTER UNITED | With Mark Goldbridge LIVE,2020-03-05,95995,1536,47.0,,
Solskjaer's Transfer Promise! Man Utd Transfer News,2020-03-05,116428,3279,537.0,,
WHAT SOLSKJAER GOT WRONG vs Everton! Man Utd News,2020-03-02,79337,2108,424.0,,
FLEX! UNITED INCONSISTENCY CONTINUES! Everton 1-1 Manchester United Flex's Final Word,2020-03-01,19612,501,68.0,1.0,1.0
SOLSKJAER CAN'T BE HAPPY! Everton 1-1 Manchester United FanCam,2020-03-01,26541,582,87.0,1.0,1.0
GOLDBRIDGE! Everton 1-1 Manchester United Match Reaction,2020-03-01,209842,5558,705.0,1.0,1.0
EVERTON vs MANCHESTER UNITED | With Mark Goldbridge LIVE,2020-03-01,432093,5563,109.0,,
Sancho Transfer Moves Closer! Man Utd News Now,2020-02-29,185665,5006,460.0,,
Bruno Fernandes Topples Fred? Man Utd Chart Show,2020-02-29,119318,4617,489.0,,
Everton vs Manchester United! SOLSKJAER'S Martial Injury Blow?,2020-02-28,139872,3634,546.0,,
FLEX! ARSENAL & CHILL FOR OLE! Manchester United 5-0 Club Brugge Flex's Final Word,2020-02-28,41605,1150,84.0,5.0,0.0
RICKY! MATIC OVER MCTOMINAY? Manchester United 5-0 Club Brugge Fan Cam,2020-02-28,76721,2083,420.0,5.0,0.0
IGHALO GOAL BONUS! Manchester United 5-0 Club Brugge FanCam,2020-02-27,26649,809,141.0,5.0,0.0
FRED SUPERB AGAIN! Manchester United 5-0 Club Brugge FanCam,2020-02-27,33138,983,74.0,5.0,0.0
MANCHESTER UNITED vs CLUB BRUGGE | With Mark Goldbridge LIVE,2020-02-27,338358,4908,52.0,,
Man Utd Want Werner Transfer | Man Utd Transfer News,2020-02-27,111871,3261,477.0,,
Manchester United vs Club Brugge! Solskjaer's Champions League Plea!,2020-02-26,135174,3917,242.0,,
Paul Pogba Stay or Go? Man Utd News On The Street,2020-02-26,62609,1710,305.0,,
Solskjaer Here To Stay? Man Utd News Now,2020-02-24,149391,3694,581.0,,
FLEX! SOLSKJAER'S BIG WEEK! Manchester United 3-0 Watford Flex's Final Word,2020-02-23,34907,1028,150.0,3.0,0.0
MANCHESTER UNITED vs WATFORD | With Mark Goldbridge LIVE,2020-02-23,411359,5147,123.0,,
Bruno Saves Saves Solskjaer! Man Utd Chart Show With Mark Goldbridge,2020-02-22,100323,3289,279.0,,
FLEX! MARTIAL SAVES THE DAY! Club Brugge 1-1 Manchester United Flex's Final Word,2020-02-20,22414,587,60.0,1.0,1.0
SAEED! SHAW MOTM! Club Brugge 1-1 Manchester United Fan Cam,2020-02-20,38883,947,101.0,1.0,1.0
RICKY! SOLSKJAER TACTICS OFF! Club Brugge 1-1 Manchester United Fan Cam,2020-02-20,53039,1439,163.0,1.0,1.0
MARTIAL SUPERB! ANDY COLE FAN CAM!  Club Brugge 1-1 Manchester United,2020-02-20,40055,1495,69.0,1.0,1.0
GOLDBRIDGE! Club Brugge 1-1 Manchester United Match Reaction,2020-02-20,176144,4437,559.0,1.0,1.0
CLUB BRUGGE vs MANCHESTER UNITED | With Mark Goldbridge LIVE,2020-02-20,295287,3683,25.0,,
IGHALO & BRUNO SHOULD START! Club Brugge vs Manchester United Road Trip!,2020-02-20,51059,1863,151.0,,
Club Brugge vs Manchester United! Solskjaer Press Conference Reaction,2020-02-19,133265,3691,236.0,,
Pogba Out for Grealish & Partey! Man Utd Transfer News,2020-02-19,161237,4419,805.0,,
SOLSKJÆR SCORES NINE! Chelsea 0-2 Manchester United Player Ratings,2020-02-18,97486,2302,272.0,2.0,0.0
FLEX! UNITED BACK IN BUSINESS! Chelsea 0-2 Manchester United Flex's Final Word,2020-02-18,43532,1092,81.0,2.0,0.0
ERIC BAILLY SUPERB! Chelsea 0-2 Manchester United FanCam,2020-02-17,39693,895,84.0,2.0,0.0
CHELSEA vs MANCHESTER UNITED | With Mark Goldbridge LIVE,2020-02-17,407850,5513,110.0,,
Man Utd Battle Chelsea For Sancho Transfer! Man Utd News Now,2020-02-15,145688,3125,437.0,,
Solskjaer or Poch? Man Utd Fans Decided! Man Utd News,2020-02-15,57030,1689,424.0,,
Solskjaer Press Conference Reaction! Chelsea vs Manchester United News,2020-02-14,126581,2918,316.0,,
Pogba Wants Juventus Transfer! Man Utd Transfer News,2020-02-14,86833,2423,492.0,,
Chelsea vs Man Utd Combined 11! Sancho Walks In! Man Utd News,2020-02-13,114105,3314,638.0,,
Sancho To Man Utd Transfer Get Closer! Man Utd News,2020-02-12,183017,4529,624.0,,
Solskjaer's Saviour! The Man Utd Chart Show With Mark Goldbridge,2020-02-10,108874,3796,501.0,,
Ighalo Wants Martial Spot! Solskjaer Demands More Time! Man Utd News,2020-02-05,186730,4037,616.0,,
Bruno Will Save Martial! MUFC Talk,2020-02-04,106043,2853,901.0,,
FLEX! SAME OLD PROBLEMS! Manchester United 0-0 Wolves Flex's Final Word,2020-02-01,42730,876,207.0,0.0,0.0
MANCHESTER UNITED vs WOLVES | With Mark Goldbridge LIVE,2020-02-01,404621,5818,110.0,,
Man Utd TRANSFER DEADLINE DAY LIVE News - IGHALO or JOSH KING?,2020-01-31,256397,3491,84.0,,
No More Transfers? James Cooper Man Utd Transfer News Now,2020-01-30,108009,2663,305.0,,
FLEX! UNITED RESTORED SOME PRIDE! Manchester City 0-1 Manchester United Flex's Final Word,2020-01-30,33151,648,94.0,1.0,0.0
UNITED LACKED ATTACKING QUALITY! Manchester City 0-1 Manchester United Fancam,2020-01-30,18057,363,38.0,1.0,0.0
SAEED! FERNANDES WILL BRING QUALITY! Manchester City 0-1 Manchester United Fancam,2020-01-30,62055,1220,174.0,1.0,0.0
Bruno Fernandes Transfer Agreed! Man Utd Transfer News,2020-01-28,396265,11972,1420.0,,
Solskjaer's Transfer Update! Man Utd Transfer News,2020-01-28,138235,3802,857.0,,
MAGUIRE AND SOLSJKAER SCORE 9! Manchester United 6-0 Tranmere Player Ratings,2020-01-26,55233,1070,167.0,6.0,0.0
SOLSJKAER SPOT ON! Manchester United 6-0 Tranmere Flex's Final Word,2020-01-26,33797,710,140.0,6.0,0.0
MAGUIRE WITH A SCREAMER! Manchester United 6-0 Tranmere Fancam,2020-01-26,22846,461,130.0,6.0,0.0
Get Bruno Fernandes Done! Manchester United 6-0 Tranmere FanCam,2020-01-26,25524,689,42.0,6.0,0.0
United Striker Identified! Man Utd Transfer News,2020-01-24,169689,3407,628.0,,
Solskjaer's Transfer Hope! Man Utd Transfer News,2020-01-24,173618,4545,627.0,,
FLEX! UNITED ALWAYS BOTTLE IT! Manchester United 0-2 Burnley Flex's Final Word,2020-01-23,58580,1237,198.0,0.0,2.0
SAEED! UNITED THE NEW AC MILAN! Manchester United 0-2 Burnley Fan Cam,2020-01-23,199453,3998,767.0,0.0,2.0
SANDERS! UNITED ARE A DISGRACE! Manchester United 0-2 Burnley Fan Cam,2020-01-23,95992,1983,308.0,0.0,2.0
SOLSKJAER'S BOTTLE JOBS! Manchester United 0-2 Burnley FanCam,2020-01-22,55271,1028,150.0,0.0,2.0
Solskjaer's Bruno Fernandes Update! Man Utd Transfer News,2020-01-21,198075,4993,625.0,,
UNITED WAY OFF LIVERPOOL! Liverpool 2-0 Manchester United Final Word,2020-01-19,83124,1319,312.0,0.0,2.0
WOODWARD NEEDS TO INVEST! Liverpool 2-0 Manchester United Fan Cam,2020-01-19,51465,759,169.0,0.0,2.0
MARTIAL MUST STEP UP! Liverpool 2-0 Manchester United Fan Cam,2020-01-19,40883,660,235.0,0.0,2.0
SOLSJKAER STILL UNDER PRESSURE! Liverpool 2-0 Manchester United Fan Cam,2020-01-19,52303,1004,261.0,0.0,2.0
THE FINAL | EPISODE 7 | BLUD BRUVVAS 2,2020-01-16,29157,886,84.0,,
Bruno Fernandes Transfer Terms Agreed! Man Utd Transfer News,2020-01-16,228245,5606,607.0,,
OLE TRUSTING MATA! Manchester United 1-0 Wolves Fan Cam,2020-01-16,56524,1395,376.0,1.0,0.0
MANCHESTER UNITED vs WOLVES | With Mark Goldbridge LIVE,2020-01-15,284629,3509,40.0,,
ED WOODWARD FAILING UNITED! Manchester United 4-0 Norwich Fan Cam,2020-01-11,36386,814,89.0,4.0,0.0
BRANDON WILLIAMS SUPERB! Manchester United 4-0 Norwich FanCam,2020-01-11,24387,577,72.0,4.0,0.0
Bruno Fernandes Transfer Close! Man Utd Transfer News,2020-01-10,239950,9718,852.0,,
Manchester United vs Norwich! Lingard & Young Transfer Imminent?,2020-01-09,145174,5011,634.0,,
When Will Solskjaer Be Sacked? SANDER ON THE STREET | Man Utd News Talk,2020-01-09,68252,2237,349.0,,
TOP OF THE LEAGUE | EPISODE 6 | BLUD BRUVVAS 2,2020-01-08,35782,1088,73.0,,
Flex gives Ole 0! Manchester United 1-3 Manchester City Player Ratings,2020-01-08,131957,2301,559.0,1.0,3.0
FLEX! SOLSKJAER DIDN’T REACT! Manchester United 1-3 Manchester City final word,2020-01-08,68491,1261,259.0,1.0,3.0
UNITED HAVE NO MIDFIELD! Manchester United 1-3 Manchester City Fan Cam,2020-01-08,40577,511,118.0,1.0,3.0
RICKY! MATIC IMPROVES UNITED! Manchester United 1-3 Manchester City Fan Cam,2020-01-08,71034,1588,630.0,1.0,3.0
SOLSKJAER TEAM PICKS BAFFLING! Manchester United 1-3 Manchester City FanCam,2020-01-07,39786,646,116.0,1.0,3.0
SOLSKJAER NO PLAN! Manchester United 1-3 Manchester City FanCam,2020-01-07,104427,2170,522.0,1.0,3.0
MANCHESTER UNITED vs MANCHESTER CITY | With Mark Goldbridge LIVE,2020-01-07,438811,4962,114.0,,
GREENWOOD WAS ISOLATED! Wolves 0-0 Manchester United Fan Cam,2020-01-04,25253,520,108.0,0.0,0.0
SOLSKJAER SNOREFEST! Wolves vs Manchester United FanCam,2020-01-04,23872,437,128.0,,
WOLVES vs MANCHESTER UNITED | With Mark Goldbridge LIVE,2020-01-04,270332,3494,38.0,,
SETTLING THE SCORE | EPISODE 5 | BLUD BRUVVAS,2020-01-02,29580,946,67.0,,
UNITED DIDN’T TURN UP! Arsenal 2-0 Manchester United Final Word,2020-01-02,32030,668,82.0,0.0,2.0
ROBBIE! UNITED WERE DISAPPOINTING! Arsenal 2-0 Manchester United FanCam,2020-01-02,62808,1519,170.0,0.0,2.0
RICKY! LINGARD NOT GOOD ENOUGH! Arsenal 2-0 Manchester United Fan Cam,2020-01-02,147879,2915,517.0,0.0,2.0
SMALLING OVER MAGUIRE! Arsenal 2-0 Manchester United Fan Cam,2020-01-02,45501,662,170.0,0.0,2.0
RANTS! SOLSKJAER CLUELESS! Arsenal 2-0 Manchester United FanCam,2020-01-01,177134,3707,825.0,0.0,2.0
BURNLEY vs MANCHESTER UNITED | With Mark Goldbridge LIVE,2019-12-28,242299,3872,75.0,,
ALL TO FIGHT FOR | EPISODE 4 | BLUD BRUVVAS 2,2019-12-26,33534,791,32.0,,
GOLDBRIDGE! Best Man Utd Rants 2019! Man Utd News,2019-12-25,52965,2401,153.0,,
UNITED WERE EMBARRASSING! Watford 2-0 Manchester United Final Word,2019-12-22,70395,1414,307.0,0.0,2.0
RICKY! RASHFORD WAS AWFUL! Watford 2-0 Manchester United Fan Cam,2019-12-22,78341,1482,480.0,0.0,2.0
UNITED LACK CREATIVITY! Watford 2-0 Manchester United Fan Cam,2019-12-22,25439,414,82.0,0.0,2.0
POGBA MOTM BUT BOOED BY UNITED FANS! Rest a Disgrace! Watford 2-0 Manchester United FanCam,2019-12-22,82454,1594,445.0,0.0,2.0
RASHFORD SCORES 8! Manchester United 3-0 Colchester Player Ratings,2019-12-19,38944,871,85.0,3.0,0.0
THE RIVALRY | EPISODE 3 | BLUD BRUVVAS 2,2019-12-18,96860,2486,146.0,,
SAEED! UNITED BOTTLED IT! Manchester United 1-1 Everton Fan Cam,2019-12-15,57721,1448,414.0,1.0,1.0
MANCHESTER UNITED vs AZ ALKMAAR | With Mark Goldbridge LIVE,2019-12-12,213185,3220,22.0,,
SANDER ON THE STREET | Solskjaer Schools Pep & TRIGGERING City Fans | Man Utd Real Talk,2019-12-12,28563,1500,126.0,,
INTO THE DOG FIGHT | EPISODE 2 | BLUD BRUVVAS 2,2019-12-11,32830,1196,96.0,,
FLEX! MARTIAL WAS CLINICAL! Manchester City 1-2 Manchester United Match Reaction,2019-12-07,78467,2236,158.0,2.0,1.0
SAEED! LINGARD WAS CLASS! Manchester City 1-2 Manchester United fan cam,2019-12-07,109368,2948,282.0,2.0,1.0
RASHFORD A SUPERSTAR! Manchester City 1-2 Manchester United fan cams,2019-12-07,64970,1385,107.0,2.0,1.0
FRED ABUSE DISGUSTING! Manchester City 1-2 Manchester United FANCAM,2019-12-07,54706,1142,103.0,2.0,1.0
SOLSKJAER or MOURINHO? Man Utd Fans Poll,2019-12-04,35268,1431,225.0,,
THE LEAGUE BEGINS | EPISODE 1 | BLUD BRUVVAS 2,2019-12-03,66974,2689,226.0,,
Manchester United vs Tottenham! Mourinho to Sack Ole?,2019-12-02,156140,3535,700.0,,
FLEX! PERIERA WAS AWFUL! Manchester United 2-2 Aston Villa Match Reaction,2019-12-01,36690,820,153.0,2.0,2.0
SOLSKJAER OUT RIGHT NOW! Manchester United 2-2 Aston Villa Fan Cam,2019-12-01,148525,3198,805.0,2.0,2.0
SOLSKJAER Press Conference! POGBA & McTominay Back This Week?,2019-11-29,111075,2624,407.0,,
FC Astana 2-1 Manchester United Flex Match Reaction & Vlog,2019-11-28,31571,928,147.0,1.0,2.0
SOLSKJAER RIGHT TO PLAY YOUTH! FC Astana 2-1 Manchester United Fan Cam,2019-11-28,27333,538,100.0,1.0,2.0
CLASS OF SOLSKJAER! FC Astana vs Manchester United Road Trip!,2019-11-28,26054,885,88.0,,
SOLSKJAER’S FUTURE QUEST! FC Astana vs Manchester United Vlog,2019-11-27,49166,2181,181.0,,
FLEX! OLE’S DECISIONS DIDN’T MAKE SENSE! Sheffield United 3-3 Manchester United match review,2019-11-24,42111,837,164.0,3.0,3.0
NO QUICK FIX FOR SOLSKJAER! Andy Cole Interview! Man Utd News,2019-11-23,43991,1369,198.0,,
CHELSEA vs MANCHESTER UNITED | With Mark Goldbridge LIVE,2019-10-30,324573,4358,72.0,,
Give Solskjaer The Money | Ryan Giggs Interview,2019-10-28,310890,10343,666.0,,
SOLSKJAER SCORES SIX? Norwich 1-3 Manchester United Player Ratings,2019-10-27,114957,2397,338.0,3.0,1.0
Partizan vs Manchester United Vlog! Williams Superb! Man Utd News,2019-10-24,21602,754,54.0,,
WILLIAMS ONLY POSITIVE | Partizan 0-1 Manchester United Fan Cam,2019-10-24,21510,491,37.0,1.0,0.0
SOLSKJAER TACTICS POOR! | Partizan 0 - 1 Manchester United Fan Cam,2019-10-24,34912,662,98.0,1.0,0.0
Partizan vs Manchester United Road Trip! Solskjaer to Unleash Youth!,2019-10-24,25610,1032,101.0,,
